method,metric,index,values
lvhba,test_loss,0,"[39.29315948486328, 2.5319368839263916, 2.4901885986328125, 2.4591481685638428, 2.434067726135254, 2.413059711456299, 2.3941094875335693, 2.3767309188842773, 2.3603577613830566, 2.345240592956543, 2.3321895599365234, 2.320396900177002, 2.3093149662017822, 2.2990200519561768, 2.2893388271331787, 2.2802083492279053, 2.2715375423431396, 2.263359308242798, 2.255577802658081, 2.2481601238250732, 2.2410876750946045, 2.234344720840454, 2.2279720306396484, 2.2219152450561523, 2.2162609100341797, 2.2108707427978516, 2.2057201862335205, 2.2007968425750732, 2.1961774826049805, 2.1918463706970215, 2.1877281665802, 2.183877468109131, 2.1802725791931152, 2.177152633666992, 2.1742098331451416, 2.171461820602417, 2.1689577102661133, 2.1666629314422607, 2.1645660400390625, 2.1626503467559814, 2.1609303951263428, 2.15944766998291, 2.1581995487213135, 2.157186985015869, 2.1564176082611084, 2.15592360496521, 2.155616283416748, 2.155435562133789, 2.1555793285369873, 2.1560630798339844, 2.1569032669067383, 2.158182144165039, 2.1598620414733887, 2.161949872970581, 2.1645255088806152, 2.167562961578369, 2.1710755825042725, 2.1750848293304443, 2.1796181201934814, 2.18469500541687, 2.1903562545776367, 2.196610450744629, 2.2035186290740967, 2.210935354232788, 2.2190022468566895, 2.2279930114746094, 2.2374768257141113, 2.2471377849578857, 2.257030963897705, 2.2671658992767334, 2.2776098251342773, 2.2885854244232178, 2.29994535446167, 2.3115549087524414, 2.3232123851776123, 2.3351166248321533, 2.3470048904418945, 2.359049081802368, 2.3714869022369385, 2.384044647216797, 2.3965625762939453, 2.4090118408203125, 2.42095685005188, 2.4324097633361816, 2.443655014038086, 2.4542596340179443, 2.4643940925598145, 2.4745967388153076, 2.4840009212493896, 2.4969289302825928, 2.494616985321045, 2.551116943359375, 2.410855293273926, 2.504638910293579, 2.362243413925171, 2.47040057182312, 2.3460819721221924, 2.4570462703704834, 2.33457088470459, 2.4503278732299805, 2.3248159885406494, 2.4443321228027344, 2.315819263458252, 2.438565969467163, 2.307366371154785, 2.432690382003784, 2.3000245094299316, 2.427534818649292, 2.293511390686035, 2.422926902770996, 2.2883567810058594, 2.41890549659729, 2.283818244934082, 2.4153943061828613, 2.2794432640075684, 2.4122350215911865, 2.2750608921051025, 2.4095699787139893, 2.2706387042999268, 2.407294511795044]"
lvhba,test_loss,1,"[4014.730224609375, 2.6037914752960205, 2.5689775943756104, 2.5408895015716553, 2.5177369117736816, 2.4971039295196533, 2.478498697280884, 2.461393117904663, 2.445638418197632, 2.431082010269165, 2.4175477027893066, 2.4048125743865967, 2.393554210662842, 2.3832170963287354, 2.373413324356079, 2.3644182682037354, 2.3561880588531494, 2.348349094390869, 2.3409125804901123, 2.33393931388855, 2.3272993564605713, 2.32096266746521, 2.3148953914642334, 2.30912446975708, 2.3036348819732666, 2.298408269882202, 2.29343581199646, 2.2887446880340576, 2.2842965126037598, 2.2800955772399902, 2.2761189937591553, 2.2723569869995117, 2.2688262462615967, 2.2657902240753174, 2.263072967529297, 2.2607717514038086, 2.2586936950683594, 2.2568275928497314, 2.2551636695861816, 2.2537267208099365, 2.252501964569092, 2.251518487930298, 2.250771999359131, 2.250279664993286, 2.2500433921813965, 2.250065803527832, 2.250339984893799, 2.2509350776672363, 2.25187349319458, 2.2532002925872803, 2.254941463470459, 2.257089376449585, 2.2597367763519287, 2.263009548187256, 2.266820192337036, 2.271285057067871, 2.2764484882354736, 2.2823550701141357, 2.2895050048828125, 2.297405481338501, 2.3057572841644287, 2.3143770694732666, 2.323042631149292, 2.3319005966186523, 2.340913772583008, 2.3501110076904297, 2.3594324588775635, 2.3688812255859375, 2.3785626888275146, 2.3879730701446533, 2.3977465629577637, 2.4080700874328613, 2.418243885040283, 2.428560256958008, 2.439192056655884, 2.4497275352478027, 2.460203170776367, 2.470050573348999, 2.4798731803894043, 2.489356517791748, 2.49853515625, 2.507216215133667, 2.5152628421783447, 2.5229501724243164, 2.530518054962158, 2.5353150367736816, 2.5667054653167725, 2.4712421894073486, 2.5205440521240234, 2.419999361038208, 2.496443033218384, 2.403154134750366, 2.4869484901428223, 2.3911778926849365, 2.4796385765075684, 2.3815572261810303, 2.473686695098877, 2.374110698699951, 2.4709360599517822, 2.3677759170532227, 2.4689888954162598, 2.3627002239227295, 2.4670844078063965, 2.3584816455841064, 2.465149164199829, 2.3546226024627686, 2.4631779193878174, 2.351074695587158, 2.461219549179077, 2.347768783569336, 2.4592630863189697, 2.34440279006958, 2.4573333263397217, 2.341218948364258, 2.4554567337036133, 2.338186264038086, 2.4535133838653564, 2.335369110107422, 2.451568365097046, 2.3330936431884766]"
lvhba,test_loss,2,"[316.2757873535156, 2.422374725341797, 2.399834632873535, 2.3824808597564697, 2.36777925491333, 2.354949712753296, 2.343752861022949, 2.3339319229125977, 2.324960947036743, 2.316913366317749, 2.310030221939087, 2.303560495376587, 2.2973225116729736, 2.291412115097046, 2.2858166694641113, 2.2804973125457764, 2.2754786014556885, 2.2709710597991943, 2.26672101020813, 2.2627363204956055, 2.258929967880249, 2.2552878856658936, 2.251816987991333, 2.248528480529785, 2.245382785797119, 2.242377519607544, 2.23950457572937, 2.236762046813965, 2.2341418266296387, 2.23173189163208, 2.229491949081421, 2.2273614406585693, 2.225339412689209, 2.2234232425689697, 2.221621036529541, 2.2199437618255615, 2.2183620929718018, 2.2168009281158447, 2.2153563499450684, 2.2140285968780518, 2.212820529937744, 2.2117319107055664, 2.21075439453125, 2.209859609603882, 2.209089994430542, 2.2084546089172363, 2.207956314086914, 2.2076575756073, 2.2075510025024414, 2.2075796127319336, 2.207744598388672, 2.208052396774292, 2.2085039615631104, 2.209111213684082, 2.2098851203918457, 2.2107486724853516, 2.2117857933044434, 2.213031768798828, 2.2144908905029297, 2.2161600589752197, 2.2180538177490234, 2.220181941986084, 2.22255802154541, 2.2251667976379395, 2.2280139923095703, 2.2311089038848877, 2.2344491481781006, 2.238025426864624, 2.2418315410614014, 2.245945453643799, 2.25024676322937, 2.25480318069458, 2.2596821784973145, 2.2648608684539795, 2.270249128341675, 2.2759134769439697, 2.2818424701690674, 2.287963628768921, 2.2942004203796387, 2.3006067276000977, 2.3071415424346924, 2.3137714862823486, 2.320462703704834, 2.32716965675354, 2.333850383758545, 2.340477705001831, 2.3470311164855957, 2.353503704071045, 2.359869956970215, 2.366112470626831, 2.3722782135009766, 2.3785223960876465, 2.3846914768218994, 2.390747308731079, 2.396742582321167, 2.402592658996582, 2.408358573913574, 2.4138083457946777, 2.419358968734741, 2.424572229385376, 2.429985523223877, 2.434926748275757, 2.4404258728027344, 2.4444782733917236, 2.453740119934082, 2.448204755783081, 2.487466812133789, 2.434025287628174, 2.4933431148529053, 2.4171321392059326, 2.4886438846588135, 2.400815010070801, 2.4798033237457275, 2.386169910430908, 2.47257924079895, 2.374267816543579, 2.4656729698181152, 2.366309881210327, 2.461291551589966, 2.358243465423584]"
lvhba,test_loss,3,"[4249.900390625, 2.313425064086914, 2.29030179977417, 2.2753748893737793, 2.264812707901001, 2.2561304569244385, 2.2484827041625977, 2.2415199279785156, 2.234999656677246, 2.228062868118286, 2.2215118408203125, 2.2160451412200928, 2.211467981338501, 2.2072479724884033, 2.2031829357147217, 2.199265718460083, 2.195481538772583, 2.191821575164795, 2.1882805824279785, 2.1848552227020264, 2.181575298309326, 2.1785175800323486, 2.175708770751953, 2.173001766204834, 2.170369863510132, 2.167816162109375, 2.1654677391052246, 2.1632564067840576, 2.1611359119415283, 2.1591062545776367, 2.157167673110962, 2.1553196907043457, 2.153540849685669, 2.151858329772949, 2.1502742767333984, 2.1488256454467773, 2.1475415229797363, 2.146338939666748, 2.1452348232269287, 2.1442832946777344, 2.1436545848846436, 2.143211603164673, 2.142940044403076, 2.142822027206421, 2.1428661346435547, 2.143059253692627, 2.1434359550476074, 2.1440508365631104, 2.1448493003845215, 2.145843744277954, 2.147031545639038, 2.14831280708313, 2.149874448776245, 2.151752471923828, 2.153944969177246, 2.156449556350708, 2.1590383052825928, 2.161947250366211, 2.1651620864868164, 2.168600559234619, 2.172419548034668, 2.1766197681427, 2.1812379360198975, 2.1862735748291016, 2.1916897296905518, 2.197511911392212, 2.203594923019409, 2.2100980281829834, 2.2170886993408203, 2.22458815574646, 2.2325403690338135, 2.24092435836792, 2.2495036125183105, 2.2585320472717285, 2.2672736644744873, 2.275632858276367, 2.284163236618042, 2.2928032875061035, 2.3009486198425293, 2.309276819229126, 2.317624807357788, 2.325873851776123, 2.3340303897857666, 2.342073440551758, 2.3500545024871826, 2.3580615520477295, 2.3660402297973633, 2.374204635620117, 2.3819148540496826, 2.390028953552246, 2.3970797061920166, 2.407651424407959, 2.4087188243865967, 2.439035177230835, 2.4023067951202393, 2.4831857681274414, 2.3517282009124756, 2.448829412460327, 2.3249151706695557, 2.4315643310546875, 2.3084349632263184, 2.4204254150390625, 2.295985221862793, 2.412534236907959, 2.287278890609741, 2.407865047454834, 2.2805631160736084, 2.403287649154663, 2.274141311645508, 2.398318290710449, 2.268873929977417, 2.3943703174591064, 2.26430344581604, 2.391112804412842, 2.2596137523651123, 2.387958288192749, 2.2549760341644287, 2.3849902153015137, 2.250664472579956, 2.382866621017456]"
lvhba,test_loss,4,"[159.700927734375, 2.427269220352173, 2.406104564666748, 2.3905270099639893, 2.3781211376190186, 2.3680126667022705, 2.3593695163726807, 2.35148549079895, 2.3442084789276123, 2.3377878665924072, 2.332324743270874, 2.3272392749786377, 2.3224399089813232, 2.317913770675659, 2.3137238025665283, 2.3097503185272217, 2.305978775024414, 2.3024933338165283, 2.299175262451172, 2.2960145473480225, 2.2930235862731934, 2.290175676345825, 2.287466049194336, 2.284926414489746, 2.2825660705566406, 2.2803380489349365, 2.278156042098999, 2.276073455810547, 2.274106025695801, 2.272500514984131, 2.271075963973999, 2.2697482109069824, 2.2685179710388184, 2.267382860183716, 2.2663397789001465, 2.265427827835083, 2.264580249786377, 2.263848304748535, 2.26315975189209, 2.262545585632324, 2.2620463371276855, 2.261683225631714, 2.2615292072296143, 2.2616331577301025, 2.2619504928588867, 2.262476921081543, 2.2633068561553955, 2.26462721824646, 2.265968084335327, 2.267610549926758, 2.26971173286438, 2.2722208499908447, 2.275172233581543, 2.2786030769348145, 2.2826976776123047, 2.2870168685913086, 2.291715145111084, 2.2968010902404785, 2.3023791313171387, 2.308427095413208, 2.3148107528686523, 2.3214709758758545, 2.328484296798706, 2.335765838623047, 2.3433804512023926, 2.351228713989258, 2.3593695163726807, 2.3676700592041016, 2.3760080337524414, 2.38350510597229, 2.391225814819336, 2.3993141651153564, 2.407494306564331, 2.415072202682495, 2.4222402572631836, 2.4295573234558105, 2.436256170272827, 2.443115234375, 2.4497323036193848, 2.456490993499756, 2.463163137435913, 2.470121383666992, 2.476294994354248, 2.4846487045288086, 2.487978219985962, 2.5044097900390625, 2.4943857192993164, 2.541016101837158, 2.471184015274048, 2.55344820022583, 2.4209532737731934, 2.5210583209991455, 2.3986055850982666, 2.5080325603485107, 2.384859085083008, 2.5013444423675537, 2.373560905456543, 2.495527505874634, 2.364030122756958, 2.489816665649414, 2.3560848236083984, 2.484893321990967, 2.3496408462524414, 2.4807913303375244, 2.3438570499420166, 2.477233409881592, 2.3391027450561523, 2.474381446838379, 2.3349435329437256, 2.4720606803894043, 2.330686092376709, 2.469566583633423, 2.32647442817688, 2.4671733379364014, 2.32258677482605, 2.464721202850342, 2.318734884262085, 2.462250232696533, 2.3149898052215576, 2.4598305225372314]"
lvhba,test_loss,5,"[44458.3984375, 2.5758049488067627, 2.555152177810669, 2.5380699634552, 2.5230534076690674, 2.509890079498291, 2.4979729652404785, 2.4870800971984863, 2.476780891418457, 2.4669501781463623, 2.457641124725342, 2.4489309787750244, 2.440842866897583, 2.4331231117248535, 2.4256949424743652, 2.4185070991516113, 2.4115543365478516, 2.40480375289917, 2.3982443809509277, 2.391857624053955, 2.3856256008148193, 2.379521369934082, 2.373234748840332, 2.3670644760131836, 2.361159324645996, 2.3556017875671387, 2.350339651107788, 2.346339702606201, 2.342519521713257, 2.3387949466705322, 2.335167407989502, 2.3316383361816406, 2.3282766342163086, 2.3250670433044434, 2.322009801864624, 2.319063663482666, 2.316227912902832, 2.3135077953338623, 2.310929536819458, 2.308500051498413, 2.3062033653259277, 2.3040647506713867, 2.302051067352295, 2.3002240657806396, 2.2985177040100098, 2.296861410140991, 2.2953341007232666, 2.2940268516540527, 2.292898178100586, 2.2920331954956055, 2.2914624214172363, 2.2912373542785645, 2.2911620140075684, 2.2914059162139893, 2.2920360565185547, 2.2930824756622314, 2.294508934020996, 2.2965569496154785, 2.2993459701538086, 2.3027825355529785, 2.306847333908081, 2.311561107635498, 2.3168723583221436, 2.322678327560425, 2.328953981399536, 2.336099147796631, 2.3440911769866943, 2.3527824878692627, 2.3617103099823, 2.3714253902435303, 2.381865978240967, 2.3929736614227295, 2.4045746326446533, 2.4144022464752197, 2.42472243309021, 2.4353413581848145, 2.4456098079681396, 2.455972194671631, 2.4668192863464355, 2.477886915206909, 2.4890034198760986, 2.5004963874816895, 2.510925531387329, 2.524946451187134, 2.526461362838745, 2.5852866172790527, 2.42264986038208, 2.5057005882263184, 2.4044854640960693, 2.4981794357299805, 2.3922817707061768, 2.49041485786438, 2.3830037117004395, 2.4848735332489014, 2.375014066696167, 2.4801857471466064, 2.3693413734436035, 2.4767425060272217, 2.364710807800293, 2.4739489555358887, 2.360257148742676, 2.4714322090148926, 2.356456756591797, 2.469085454940796, 2.353152275085449, 2.466423988342285, 2.3500072956085205, 2.4636082649230957, 2.346921920776367, 2.4605908393859863, 2.3443603515625, 2.4578397274017334, 2.341968536376953, 2.4552128314971924, 2.3396403789520264, 2.4524805545806885, 2.3373708724975586, 2.4496891498565674, 2.335313558578491, 2.44697904586792]"
lvhba,test_loss,6,"[653.9042358398438, 2.3689372539520264, 2.3428492546081543, 2.32255220413208, 2.3055126667022705, 2.2911806106567383, 2.2782740592956543, 2.26656174659729, 2.25627064704895, 2.246713876724243, 2.2377524375915527, 2.229184150695801, 2.22103214263916, 2.213362455368042, 2.2060976028442383, 2.199207067489624, 2.192625045776367, 2.186335325241089, 2.1803455352783203, 2.1749188899993896, 2.170124053955078, 2.165651321411133, 2.1614038944244385, 2.157386064529419, 2.153573751449585, 2.149948835372925, 2.146503210067749, 2.1432344913482666, 2.1401638984680176, 2.137305974960327, 2.13461971282959, 2.132266044616699, 2.130263090133667, 2.1284449100494385, 2.1268348693847656, 2.125356435775757, 2.1240153312683105, 2.122878313064575, 2.1219918727874756, 2.121258020401001, 2.1207125186920166, 2.1204352378845215, 2.1203763484954834, 2.1205554008483887, 2.1209936141967773, 2.1217048168182373, 2.1227056980133057, 2.123932123184204, 2.12548565864563, 2.127211332321167, 2.129427194595337, 2.1320626735687256, 2.1351592540740967, 2.1387898921966553, 2.142988920211792, 2.147691488265991, 2.15295147895813, 2.1587235927581787, 2.1648731231689453, 2.171557664871216, 2.178765296936035, 2.1864092350006104, 2.194265604019165, 2.2024588584899902, 2.2107861042022705, 2.219766616821289, 2.229241371154785, 2.2388486862182617, 2.248232364654541, 2.257542610168457, 2.266946315765381, 2.2765767574310303, 2.286468267440796, 2.296541929244995, 2.3062989711761475, 2.3158681392669678, 2.3252193927764893, 2.3344247341156006, 2.343712091445923, 2.3530263900756836, 2.362435817718506, 2.3720650672912598, 2.381772041320801, 2.3913187980651855, 2.4004175662994385, 2.410576820373535, 2.417304039001465, 2.462362051010132, 2.4023032188415527, 2.5138981342315674, 2.3049323558807373, 2.398023843765259, 2.3038148880004883, 2.414825439453125, 2.293400287628174, 2.4102938175201416, 2.2834460735321045, 2.403796911239624, 2.273402690887451, 2.3967390060424805, 2.2639074325561523, 2.3903114795684814, 2.254851818084717, 2.384812355041504, 2.246947765350342, 2.379767417907715, 2.2403104305267334, 2.3754169940948486, 2.234318733215332, 2.3714823722839355, 2.228864908218384, 2.36806321144104, 2.2235240936279297, 2.364668130874634, 2.2182514667510986, 2.3612325191497803, 2.214057207107544, 2.358705520629883, 2.2101128101348877, 2.3565866947174072]"
lvhba,test_loss,7,"[42961.62109375, 2.5559980869293213, 2.5283548831939697, 2.50567364692688, 2.487070083618164, 2.47151517868042, 2.4576027393341064, 2.4450674057006836, 2.4332547187805176, 2.421815872192383, 2.410811185836792, 2.4001729488372803, 2.390101194381714, 2.3804125785827637, 2.371027946472168, 2.3618733882904053, 2.353102445602417, 2.344578742980957, 2.336398124694824, 2.328451633453369, 2.320671558380127, 2.312941789627075, 2.3053441047668457, 2.2984683513641357, 2.2920756340026855, 2.285850763320923, 2.2798030376434326, 2.274425983428955, 2.2692434787750244, 2.2643396854400635, 2.259723424911499, 2.255359649658203, 2.251624822616577, 2.248272657394409, 2.245410442352295, 2.243039131164551, 2.2413339614868164, 2.2404356002807617, 2.2403528690338135, 2.2410237789154053, 2.243021011352539, 2.246333599090576, 2.250622272491455, 2.2558460235595703, 2.261906623840332, 2.2687413692474365, 2.2762248516082764, 2.283928155899048, 2.2919182777404785, 2.3000741004943848, 2.30934476852417, 2.3196537494659424, 2.33009934425354, 2.340656042098999, 2.3515501022338867, 2.3631815910339355, 2.3748819828033447, 2.3867433071136475, 2.398655891418457, 2.410659074783325, 2.4236371517181396, 2.4358556270599365, 2.460810661315918, 2.4521186351776123, 2.5066967010498047, 2.3601784706115723, 2.416473388671875, 2.354310989379883, 2.417618989944458, 2.3483564853668213, 2.417307138442993, 2.3411786556243896, 2.4146015644073486, 2.3342459201812744, 2.413163185119629, 2.3285157680511475, 2.411234140396118, 2.3234355449676514, 2.408944845199585, 2.3188374042510986, 2.4072060585021973, 2.3145856857299805, 2.405951738357544, 2.3108599185943604, 2.404404401779175, 2.3070852756500244, 2.402556896209717, 2.3033244609832764, 2.4005911350250244, 2.299773693084717, 2.398505449295044, 2.296614408493042, 2.3961403369903564, 2.2938201427459717, 2.3937957286834717, 2.2913830280303955, 2.39162278175354, 2.2889158725738525, 2.389411449432373, 2.2864410877227783, 2.387148141860962, 2.2844080924987793, 2.385047197341919, 2.282412528991699, 2.3829057216644287, 2.280357599258423, 2.380851984024048, 2.278273582458496, 2.3788270950317383, 2.2761495113372803, 2.3768529891967773, 2.274013042449951, 2.3748512268066406, 2.271876335144043, 2.372795581817627, 2.269742488861084, 2.37069034576416, 2.2676143646240234, 2.368530750274658, 2.2656030654907227]"
lvhba,test_loss,8,"[6298.0546875, 2.6363635063171387, 2.602609395980835, 2.57513427734375, 2.5537753105163574, 2.534868001937866, 2.5178287029266357, 2.503324270248413, 2.490186929702759, 2.477715015411377, 2.4662022590637207, 2.455425977706909, 2.4452836513519287, 2.435654640197754, 2.4267780780792236, 2.418379068374634, 2.4103314876556396, 2.4025697708129883, 2.3950769901275635, 2.3878681659698486, 2.380913019180298, 2.3742012977600098, 2.3677704334259033, 2.3618099689483643, 2.3560309410095215, 2.35042405128479, 2.345022439956665, 2.3398232460021973, 2.3347995281219482, 2.329939842224121, 2.3253679275512695, 2.320998191833496, 2.316824197769165, 2.3128087520599365, 2.3089516162872314, 2.3052704334259033, 2.3017661571502686, 2.2984654903411865, 2.2953860759735107, 2.2925148010253906, 2.2899019718170166, 2.28755521774292, 2.285473585128784, 2.283686637878418, 2.2822282314300537, 2.2811460494995117, 2.2805211544036865, 2.2805380821228027, 2.2811872959136963, 2.2823331356048584, 2.2840840816497803, 2.2865099906921387, 2.289660930633545, 2.293757915496826, 2.2989745140075684, 2.305246114730835, 2.31264328956604, 2.321237802505493, 2.330886125564575, 2.3414435386657715, 2.3524181842803955, 2.364229917526245, 2.3769805431365967, 2.390599489212036, 2.4045536518096924, 2.418567180633545, 2.4326062202453613, 2.4465925693511963, 2.4597880840301514, 2.472738027572632, 2.4855518341064453, 2.499206781387329, 2.5111143589019775, 2.5276527404785156, 2.517008066177368, 2.5512726306915283, 2.444427967071533, 2.5041239261627197, 2.4265472888946533, 2.5023043155670166, 2.4138760566711426, 2.4958407878875732, 2.4032490253448486, 2.491830348968506, 2.394650936126709, 2.491722345352173, 2.3878731727600098, 2.492936849594116, 2.381943464279175, 2.4926745891571045, 2.3762025833129883, 2.491837739944458, 2.371488571166992, 2.4908223152160645, 2.36691951751709, 2.4892313480377197, 2.362656593322754, 2.487595319747925, 2.358428955078125, 2.485814094543457, 2.354780912399292, 2.484154224395752, 2.3515141010284424, 2.4825329780578613, 2.348541259765625, 2.481097936630249, 2.3455851078033447, 2.4796383380889893, 2.3426647186279297, 2.478067636489868, 2.33976674079895, 2.4763622283935547, 2.3368961811065674, 2.474555730819702, 2.3342316150665283, 2.4730236530303955, 2.331676721572876, 2.4713642597198486, 2.3292810916900635, 2.4696836471557617]"
lvhba,test_loss,9,"[41701.37890625, 2.3898983001708984, 2.3714303970336914, 2.3576982021331787, 2.3464865684509277, 2.3369057178497314, 2.3286142349243164, 2.321169853210449, 2.3142130374908447, 2.308028221130371, 2.3024587631225586, 2.2973875999450684, 2.292638063430786, 2.2881252765655518, 2.283808708190918, 2.2797598838806152, 2.2759602069854736, 2.272423267364502, 2.2692782878875732, 2.2663862705230713, 2.263725519180298, 2.2612409591674805, 2.2589380741119385, 2.2567527294158936, 2.2547669410705566, 2.2529923915863037, 2.251394033432007, 2.249976396560669, 2.24873948097229, 2.2476816177368164, 2.246802806854248, 2.2461163997650146, 2.245690107345581, 2.2454781532287598, 2.245515823364258, 2.245774984359741, 2.246349573135376, 2.2472522258758545, 2.2485191822052, 2.2502238750457764, 2.2521660327911377, 2.254302978515625, 2.25683331489563, 2.2598795890808105, 2.2634053230285645, 2.2675232887268066, 2.2721827030181885, 2.2772374153137207, 2.2830793857574463, 2.289762258529663, 2.297186851501465, 2.3053033351898193, 2.3140416145324707, 2.3233609199523926, 2.3329272270202637, 2.3428192138671875, 2.3528313636779785, 2.3627076148986816, 2.37225341796875, 2.381526470184326, 2.3906304836273193, 2.3995540142059326, 2.4081199169158936, 2.4166100025177, 2.424957275390625, 2.4330999851226807, 2.4413087368011475, 2.4493801593780518, 2.4576239585876465, 2.4656131267547607, 2.4738194942474365, 2.480701208114624, 2.490708112716675, 2.4891695976257324, 2.521315574645996, 2.4524106979370117, 2.4942080974578857, 2.415346622467041, 2.4693455696105957, 2.403555154800415, 2.46010160446167, 2.395620584487915, 2.456214189529419, 2.390089750289917, 2.4527692794799805, 2.385451078414917, 2.449708938598633, 2.381275177001953, 2.446214437484741, 2.377819061279297, 2.4433557987213135, 2.374875783920288, 2.4409143924713135, 2.3725523948669434, 2.438654899597168, 2.3701212406158447, 2.4362995624542236, 2.367861270904541, 2.43377685546875, 2.3655240535736084, 2.431226968765259, 2.3631632328033447, 2.4286069869995117, 2.3608908653259277, 2.4260685443878174, 2.358919382095337, 2.423628568649292, 2.3571698665618896, 2.4211816787719727, 2.3554553985595703, 2.4187307357788086, 2.354098081588745, 2.4165961742401123, 2.3526906967163086, 2.4144270420074463, 2.351339101791382, 2.412214994430542, 2.350114583969116, 2.410045623779297, 2.3489279747009277]"
